Meldedatum,Altersgruppe,Bevoelkerung,Faelle_gesamt,Faelle_neu,Faelle_7-Tage,Inzidenz_7-Tage
2020-03-25,35-59,28403806,19436,2243,12608,44.4
2020-03-25,60-79,18318888,6426,949,4620,25.2
2020-03-25,80+,6111655,1418,287,1119,18.3
2020-03-26,00-04,3975333,295,29,192,4.8
2020-03-26,00+,83237124,44202,5680,28025,33.7
2020-03-26,05-14,7631602,882,112,518,6.8
2020-03-26,15-34,18795840,11584,1393,7340,39.1
2020-03-26,35-59,28403806,22161,2725,13450,47.4
2020-03-26,60-79,18318888,7516,1090,5156,28.1
2020-03-26,80+,6111655,1749,331,1358,22.2
2020-03-27,00-04,3975333,342,47,213,5.4
2020-03-27,00+,83237124,50101,5899,29867,35.9
2020-03-27,05-14,7631602,979,97,556,7.3
2020-03-27,15-34,18795840,13084,1500,7740,41.2
2020-03-27,35-59,28403806,24808,2647,14007,49.3
2020-03-27,60-79,18318888,8709,1193,5690,31.1
2020-03-27,80+,6111655,2162,413,1649,27
2020-03-28,00-04,3975333,386,44,237,6
2020-03-28,00+,83237124,56083,5982,31794,38.2
2020-03-28,05-14,7631602,1089,110,577,7.6
2020-03-28,15-34,18795840,14544,1460,8092,43.1
2020-03-28,35-59,28403806,27403,2595,14606,51.4
2020-03-28,60-79,18318888,9988,1279,6298,34.4
2020-03-28,80+,6111655,2656,494,1978,32.4
2020-03-29,00-04,3975333,426,40,249,6.3
2020-03-29,00+,83237124,60803,4720,33157,39.8
2020-03-29,05-14,7631602,1188,99,612,8
2020-03-29,15-34,18795840,15719,1175,8342,44.4
2020-03-29,35-59,28403806,29339,1936,14983,52.7
2020-03-29,60-79,18318888,11010,1022,6692,36.5
2020-03-29,80+,6111655,3103,447,2272,37.2
2020-03-30,00-04,3975333,447,21,254,6.4
2020-03-30,00+,83237124,63880,3077,33968,40.8
2020-03-30,05-14,7631602,1240,52,628,8.2
2020-03-30,15-34,18795840,16489,770,8525,45.4
2020-03-30,35-59,28403806,30653,1314,15215,53.6
2020-03-30,60-79,18318888,11648,638,6905,37.7
2020-03-30,80+,6111655,3384,281,2436,39.9
2020-03-31,00-04,3975333,468,21,245,6.2
2020-03-31,00+,83237124,68002,4122,34358,41.3
2020-03-31,05-14,7631602,1303,63,620,8.1
2020-03-31,15-34,18795840,17454,965,8531,45.4
2020-03-31,35-59,28403806,32389,1736,15196,53.5
2020-03-31,60-79,18318888,12537,889,7060,38.5
2020-03-31,80+,6111655,3831,447,2700,44.2
2020-04-01,00-04,3975333,511,43,245,6.2
2020-04-01,00+,83237124,74063,6061,35541,42.7
2020-04-01,05-14,7631602,1441,138,671,8.8
2020-04-01,15-34,18795840,18835,1381,8644,46
2020-04-01,35-59,28403806,34903,2514,15467,54.5
2020-04-01,60-79,18318888,13842,1305,7416,40.5
2020-04-01,80+,6111655,4511,680,3093,50.6
2020-04-02,00-04,3975333,567,56,272,6.8
2020-04-02,00+,83237124,80323,6260,36121,43.4
2020-04-02,05-14,7631602,1576,135,694,9.1
2020-04-02,15-34,18795840,20271,1436,8687,46.2
2020-04-02,35-59,28403806,37426,2523,15265,53.7
2020-04-02,60-79,18318888,15200,1358,7684,41.9
2020-04-02,80+,6111655,5261,750,3512,57.5
2020-04-03,00-04,3975333,614,47,272,6.8
2020-04-03,00+,83237124,86873,6550,36772,44.2
2020-04-03,05-14,7631602,1695,119,716,9.4
2020-04-03,15-34,18795840,21776,1505,8692,46.2
2020-04-03,35-59,28403806,40064,2638,15256,53.7
2020-04-03,60-79,18318888,16586,1386,7877,43
2020-04-03,80+,6111655,6116,855,3954,64.7
2020-04-04,00-04,3975333,662,48,276,6.9
2020-04-04,00+,83237124,93064,6191,36981,44.4
2020-04-04,05-14,7631602,1820,125,731,9.6
2020-04-04,15-34,18795840,23170,1394,8626,45.9
2020-04-04,35-59,28403806,42487,2423,15084,53.1
2020-04-04,60-79,18318888,17896,1310,7908,43.2
2020-04-04,80+,6111655,7006,890,4350,71.2
2020-04-05,00-04,3975333,691,29,265,6.7
2020-04-05,00+,83237124,97403,4339,36600,44
2020-04-05,05-14,7631602,1920,100,732,9.6
2020-04-05,15-34,18795840,24130,960,8411,44.7
2020-04-05,35-59,28403806,44250,1763,14911,52.5
2020-04-05,60-79,18318888,18799,903,7789,42.5
2020-04-05,80+,6111655,7590,584,4487,73.4
2020-04-06,00-04,3975333,716,25,269,6.8
2020-04-06,00+,83237124,99939,2536,36059,43.3
2020-04-06,05-14,7631602,1962,42,722,9.5
2020-04-06,15-34,18795840,24708,578,8219,43.7
2020-04-06,35-59,28403806,45243,993,14590,51.4
2020-04-06,60-79,18318888,19318,519,7670,41.9
2020-04-06,80+,6111655,7969,379,4585,75
2020-04-07,00-04,3975333,745,29,277,7
2020-04-07,00+,83237124,103599,3660,35597,42.8
2020-04-07,05-14,7631602,2026,64,723,9.5
2020-04-07,15-34,18795840,25554,846,8100,43.1
2020-04-07,35-59,28403806,46619,1376,14230,50.1
2020-04-07,60-79,18318888,20101,783,7564,41.3
2020-04-07,80+,6111655,8531,562,4700,76.9
2020-04-08,00-04,3975333,805,60,294,7.4
2020-04-08,00+,83237124,108787,5188,34724,41.7
2020-04-08,05-14,7631602,2134,108,693,9.1
2020-04-08,15-34,18795840,26733,1179,7898,42
2020-04-08,35-59,28403806,48712,2093,13809,48.6
2020-04-08,60-79,18318888,21124,1023,7282,39.8
2020-04-08,80+,6111655,9255,724,4744,77.6
2020-04-09,00-04,3975333,848,43,281,7.1
2020-04-09,00+,83237124,114064,5277,33741,40.5
2020-04-09,05-14,7631602,2240,106,664,8.7
2020-04-09,15-34,18795840,27912,1179,7641,40.7
2020-04-09,35-59,28403806,50821,2109,13395,47.2
2020-04-09,60-79,18318888,22160,1036,6960,38
2020-04-09,80+,6111655,10057,802,4796,78.5
2020-04-10,00-04,3975333,874,26,260,6.5
2020-04-10,00+,83237124,118975,4911,32102,38.6
2020-04-10,05-14,7631602,2333,93,638,8.4
2020-04-10,15-34,18795840,29092,1180,7316,38.9
2020-04-10,35-59,28403806,52731,1910,12667,44.6
2020-04-10,60-79,18318888,23104,944,6518,35.6
2020-04-10,80+,6111655,10815,758,4699,76.9
2020-04-11,00-04,3975333,907,33,245,6.2
2020-04-11,00+,83237124,122330,3355,29266,35.2
2020-04-11,05-14,7631602,2398,65,578,7.6
2020-04-11,15-34,18795840,29870,778,6700,35.6
2020-04-11,35-59,28403806,54004,1273,11517,40.5
2020-04-11,60-79,18318888,23728,624,5832,31.8
2020-04-11,80+,6111655,11396,581,4390,71.8
2020-04-12,00-04,3975333,945,38,254,6.4
2020-04-12,00+,83237124,125213,2883,27810,33.4
2020-04-12,05-14,7631602,2473,75,553,7.2
2020-04-12,15-34,18795840,30557,687,6427,34.2
2020-04-12,35-59,28403806,55051,1047,10801,38
2020-04-12,60-79,18318888,24234,506,5435,29.7
2020-04-12,80+,6111655,11926,530,4336,70.9
2020-04-13,00-04,3975333,954,9,238,6
2020-04-13,00+,83237124,127081,1868,27142,32.6
2020-04-13,05-14,7631602,2505,32,543,7.1
2020-04-13,15-34,18795840,30976,419,6268,33.3
2020-04-13,35-59,28403806,55689,638,10446,36.8
2020-04-13,60-79,18318888,24574,340,5256,28.7
2020-04-13,80+,6111655,12356,430,4387,71.8
2020-04-14,00-04,3975333,964,10,219,5.5
2020-04-14,00+,83237124,128680,1599,25081,30.1
2020-04-14,05-14,7631602,2538,33,512,6.7
2020-04-14,15-34,18795840,31329,353,5775,30.7
2020-04-14,35-59,28403806,56193,504,9574,33.7
2020-04-14,60-79,18318888,24907,333,4806,26.2
2020-04-14,80+,6111655,12720,364,4189,68.5
2020-04-15,00-04,3975333,990,26,185,4.7
2020-04-15,00+,83237124,131147,2467,22360,26.9
2020-04-15,05-14,7631602,2594,56,460,6
2020-04-15,15-34,18795840,31904,575,5171,27.5
2020-04-15,35-59,28403806,57058,865,8346,29.4
2020-04-15,60-79,18318888,25374,467,4250,23.2
2020-04-15,80+,6111655,13198,478,3943,64.5
2020-04-16,00-04,3975333,1010,20,162,4.1
2020-04-16,00+,83237124,134471,3324,20407,24.5
2020-04-16,05-14,7631602,2661,67,421,5.5
2020-04-16,15-34,18795840,32673,769,4761,25.3
2020-04-16,35-59,28403806,58304,1246,7483,26.3
2020-04-16,60-79,18318888,25999,625,3839,21
2020-04-16,80+,6111655,13793,595,3736,61.1
2020-04-17,00-04,3975333,1048,38,174,4.4
2020-04-17,00+,83237124,137891,3420,18916,22.7
2020-04-17,05-14,7631602,2740,79,407,5.3
2020-04-17,15-34,18795840,33562,889,4470,23.8
2020-04-17,35-59,28403806,59652,1348,6921,24.4
2020-04-17,60-79,18318888,26607,608,3503,19.1
2020-04-17,80+,6111655,14250,457,3435,56.2
2020-04-18,00-04,3975333,1078,30,171,4.3
2020-04-18,00+,83237124,140937,3046,18607,22.4
2020-04-18,05-14,7631602,2823,83,425,5.6
2020-04-18,15-34,18795840,34393,831,4523,24.1
2020-04-18,35-59,28403806,60766,1114,6762,23.8
2020-04-18,60-79,18318888,27142,535,3414,18.6
2020-04-18,80+,6111655,14701,451,3305,54.1
2020-04-19,00-04,3975333,1102,24,157,3.9
2020-04-19,00+,83237124,143044,2107,17831,21.4
2020-04-19,05-14,7631602,2878,55,405,5.3
2020-04-19,15-34,18795840,34942,549,4385,23.3
2020-04-19,35-59,28403806,61519,753,6468,22.8
2020-04-19,60-79,18318888,27542,400,3308,18.1
2020-04-19,80+,6111655,15027,326,3101,50.7
2020-04-20,00-04,3975333,1113,11,159,4
2020-04-20,00+,83237124,144421,1377,17340,20.8
2020-04-20,05-14,7631602,2904,26,399,5.2
2020-04-20,15-34,18795840,35270,328,4294,22.8
2020-04-20,35-59,28403806,61992,473,6303,22.2
2020-04-20,60-79,18318888,27803,261,3229,17.6
2020-04-20,80+,6111655,15305,278,2949,48.3
2020-04-21,00-04,3975333,1137,24,173,4.4
2020-04-21,00+,83237124,146132,1711,17452,21
2020-04-21,05-14,7631602,2937,33,399,5.2
2020-04-21,15-34,18795840,35667,397,4338,23.1
2020-04-21,35-59,28403806,62602,610,6409,22.6
2020-04-21,60-79,18318888,28117,314,3210,17.5
2020-04-21,80+,6111655,15637,332,2917,47.7
2020-04-22,00-04,3975333,1161,24,171,4.3
2020-04-22,00+,83237124,148317,2185,17170,20.6
2020-04-22,05-14,7631602,3011,74,417,5.5
2020-04-22,15-34,18795840,36233,566,4329,23
2020-04-22,35-59,28403806,63363,761,6305,22.2
2020-04-22,60-79,18318888,28517,400,3143,17.2
2020-04-22,80+,6111655,15996,359,2798,45.8
2020-04-23,00-04,3975333,1198,37,188,4.7
2020-04-23,00+,83237124,150804,2487,16333,19.6
2020-04-23,05-14,7631602,3071,60,410,5.4
2020-04-23,15-34,18795840,36912,679,4239,22.6
2020-04-23,35-59,28403806,64260,897,5956,21
2020-04-23,60-79,18318888,28933,416,2934,16
2020-04-23,80+,6111655,16392,396,2599,42.5
2020-04-24,00-04,3975333,1227,29,179,4.5
2020-04-24,00+,83237124,152897,2093,15006,18
2020-04-24,05-14,7631602,3141,70,401,5.3
2020-04-24,15-34,18795840,37437,525,3875,20.6
2020-04-24,35-59,28403806,64980,720,5328,18.8
2020-04-24,60-79,18318888,29295,362,2688,14.7
2020-04-24,80+,6111655,16778,386,2528,41.4
2020-04-25,00-04,3975333,1262,35,184,4.6
2020-04-25,00+,83237124,154801,1904,13864,16.7
2020-04-25,05-14,7631602,3202,61,379,5
2020-04-25,15-34,18795840,38001,564,3608,19.2
2020-04-25,35-59,28403806,65617,637,4851,17.1
2020-04-25,60-79,18318888,29637,342,2495,13.6
2020-04-25,80+,6111655,17043,265,2342,38.3
2020-04-26,00-04,3975333,1283,21,181,4.6
2020-04-26,00+,83237124,156072,1271,13028,15.7
2020-04-26,05-14,7631602,3236,34,358,4.7
2020-04-26,15-34,18795840,38329,328,3387,18
2020-04-26,35-59,28403806,66055,438,4536,16
2020-04-26,60-79,18318888,29867,230,2325,12.7
2020-04-26,80+,6111655,17263,220,2236,36.6
2020-04-27,00-04,3975333,1299,16,186,4.7
2020-04-27,00+,83237124,156776,704,12355,14.8
2020-04-27,05-14,7631602,3248,12,344,4.5
2020-04-27,15-34,18795840,38528,199,3258,17.3
2020-04-27,35-59,28403806,66293,238,4301,15.1
2020-04-27,60-79,18318888,29986,119,2183,11.9
2020-04-27,80+,6111655,17383,120,2078,34
2020-04-28,00-04,3975333,1316,17,179,4.5
2020-04-28,00+,83237124,157895,1119,11763,14.1
2020-04-28,05-14,7631602,3289,41,352,4.6
2020-04-28,15-34,18795840,38852,324,3185,16.9
2020-04-28,35-59,28403806,66662,369,4060,14.3
2020-04-28,60-79,18318888,30210,224,2093,11.4
2020-04-28,80+,6111655,17527,144,1890,30.9
2020-04-29,00-04,3975333,1346,30,185,4.7
2020-04-29,00+,83237124,159360,1465,11043,13.3
2020-04-29,05-14,7631602,3329,40,318,4.2
2020-04-29,15-34,18795840,39258,406,3025,16.1
2020-04-29,35-59,28403806,67185,523,3822,13.5
2020-04-29,60-79,18318888,30457,247,1940,10.6
2020-04-29,80+,6111655,17746,219,1750,28.6
2020-04-30,00-04,3975333,1364,18,166,4.2
2020-04-30,00+,83237124,160790,1430,9986,12
2020-04-30,05-14,7631602,3376,47,305,4
2020-04-30,15-34,18795840,39660,402,2748,14.6
2020-04-30,35-59,28403806,67686,501,3426,12.1
2020-04-30,60-79,18318888,30708,251,1775,9.7
2020-04-30,80+,6111655,17957,211,1565,25.6
2020-05-01,00-04,3975333,1384,20,157,3.9
2020-05-01,00+,83237124,162250,1460,9353,11.2
2020-05-01,05-14,7631602,3421,45,280,3.7
2020-05-01,15-34,18795840,40056,396,2619,13.9
2020-05-01,35-59,28403806,68209,523,3229,11.4
2020-05-01,60-79,18318888,30959,251,1664,9.1
2020-05-01,80+,6111655,18182,225,1404,23
2020-05-02,00-04,3975333,1401,17,139,3.5
2020-05-02,00+,83237124,163168,918,8367,10.1
2020-05-02,05-14,7631602,3455,34,253,3.3
2020-05-02,15-34,18795840,40292,236,2291,12.2
2020-05-02,35-59,28403806,68517,308,2900,10.2
2020-05-02,60-79,18318888,31128,169,1491,8.1
2020-05-02,80+,6111655,18336,154,1293,21.2
2020-05-03,00-04,3975333,1418,17,135,3.4
2020-05-03,00+,83237124,163788,620,7716,9.3
2020-05-03,05-14,7631602,3491,36,255,3.3
2020-05-03,15-34,18795840,40472,180,2143,11.4
2020-05-03,35-59,28403806,68725,208,2670,9.4
2020-05-03,60-79,18318888,31227,99,1360,7.4
2020-05-03,80+,6111655,18416,80,1153,18.9
2020-05-04,00-04,3975333,1432,14,133,3.3
2020-05-04,00+,83237124,164213,425,7437,8.9
2020-05-04,05-14,7631602,3506,15,258,3.4
2020-05-04,15-34,18795840,40624,152,2096,11.2
2020-05-04,35-59,28403806,68886,161,2593,9.1
2020-05-04,60-79,18318888,31282,55,1296,7.1
2020-05-04,80+,6111655,18444,28,1061,17.4
2020-05-05,00-04,3975333,1455,23,139,3.5
2020-05-05,00+,83237124,164942,729,7047,8.5
2020-05-05,05-14,7631602,3529,23,240,3.1
2020-05-05,15-34,18795840,40844,220,1992,10.6
2020-05-05,35-59,28403806,69131,245,2469,8.7
2020-05-05,60-79,18318888,31399,117,1189,6.5
2020-05-05,80+,6111655,18545,101,1018,16.7
2020-05-06,00-04,3975333,1483,28,137,3.4
2020-05-06,00+,83237124,166034,1092,6674,8
2020-05-06,05-14,7631602,3568,39,239,3.1
2020-05-06,15-34,18795840,41151,307,1893,10.1
2020-05-06,35-59,28403806,69536,405,2351,8.3
2020-05-06,60-79,18318888,31586,187,1129,6.2
2020-05-06,80+,6111655,18671,126,925,15.1
2020-05-07,00-04,3975333,1513,30,149,3.7
2020-05-07,00+,83237124,167256,1222,6466,7.8
2020-05-07,05-14,7631602,3610,42,234,3.1
2020-05-07,15-34,18795840,41480,329,1820,9.7
2020-05-07,35-59,28403806,69989,453,2303,8.1
2020-05-07,60-79,18318888,31785,199,1077,5.9
2020-05-07,80+,6111655,18840,169,883,14.4
2020-05-08,00-04,3975333,1531,18,147,3.7
2020-05-08,00+,83237124,168458,1202,6208,7.5
2020-05-08,05-14,7631602,3656,46,235,3.1
2020-05-08,15-34,18795840,41828,348,1772,9.4
2020-05-08,35-59,28403806,70439,450,2230,7.9
2020-05-08,60-79,18318888,31984,199,1025,5.6
2020-05-08,80+,6111655,18981,141,799,13.1
2020-05-09,00-04,3975333,1550,19,149,3.7
2020-05-09,00+,83237124,169435,977,6267,7.5
2020-05-09,05-14,7631602,3705,49,250,3.3
2020-05-09,15-34,18795840,42104,276,1812,9.6
2020-05-09,35-59,28403806,70802,363,2285,8
2020-05-09,60-79,18318888,32133,149,1005,5.5
2020-05-09,80+,6111655,19102,121,766,12.5
2020-05-10,00-04,3975333,1563,13,145,3.6
2020-05-10,00+,83237124,170112,677,6324,7.6
2020-05-10,05-14,7631602,3725,20,234,3.1
2020-05-10,15-34,18795840,42298,194,1826,9.7
2020-05-10,35-59,28403806,71061,259,2336,8.2
2020-05-10,60-79,18318888,32247,114,1020,5.6
2020-05-10,80+,6111655,19179,77,763,12.5
2020-05-11,00-04,3975333,1570,7,138,3.5
2020-05-11,00+,83237124,170453,341,6240,7.5
2020-05-11,05-14,7631602,3738,13,232,3
2020-05-11,15-34,18795840,42401,103,1777,9.5
2020-05-11,35-59,28403806,71190,129,2304,8.1
2020-05-11,60-79,18318888,32304,57,1022,5.6
2020-05-11,80+,6111655,19211,32,767,12.5
2020-05-12,00-04,3975333,1583,13,128,3.2
2020-05-12,00+,83237124,171140,687,6198,7.4
2020-05-12,05-14,7631602,3771,33,242,3.2
2020-05-12,15-34,18795840,42618,217,1774,9.4
2020-05-12,35-59,28403806,71447,257,2316,8.2
2020-05-12,60-79,18318888,32396,92,997,5.4
2020-05-12,80+,6111655,19286,75,741,12.1
2020-05-13,00-04,3975333,1598,15,115,2.9
2020-05-13,00+,83237124,171995,855,5961,7.2
2020-05-13,05-14,7631602,3812,41,244,3.2
2020-05-13,15-34,18795840,42851,233,1700,9
2020-05-13,35-59,28403806,71771,324,2235,7.9
2020-05-13,60-79,18318888,32541,145,955,5.2
2020-05-13,80+,6111655,19383,97,712,11.6
2020-05-14,00-04,3975333,1626,28,113,2.8
2020-05-14,00+,83237124,172908,913,5652,6.8
2020-05-14,05-14,7631602,3844,32,234,3.1
2020-05-14,15-34,18795840,43099,248,1619,8.6
2020-05-14,35-59,28403806,72123,352,2134,7.5
2020-05-14,60-79,18318888,32672,131,887,4.8
2020-05-14,80+,6111655,19505,122,665,10.9
2020-05-15,00-04,3975333,1639,13,108,2.7
2020-05-15,00+,83237124,173715,807,5257,6.3
2020-05-15,05-14,7631602,3879,35,223,2.9
2020-05-15,15-34,18795840,43298,199,1470,7.8
2020-05-15,35-59,28403806,72457,334,2018,7.1
2020-05-15,60-79,18318888,32790,118,806,4.4
2020-05-15,80+,6111655,19613,108,632,10.3
2020-05-16,00-04,3975333,1655,16,105,2.6
2020-05-16,00+,83237124,174443,728,5008,6
2020-05-16,05-14,7631602,3917,38,212,2.8
2020-05-16,15-34,18795840,43523,225,1419,7.5
2020-05-16,35-59,28403806,72705,248,1903,6.7
2020-05-16,60-79,18318888,32898,108,765,4.2
2020-05-16,80+,6111655,19706,93,604,9.9
2020-05-17,00-04,3975333,1671,16,108,2.7
2020-05-17,00+,83237124,174905,462,4793,5.8
2020-05-17,05-14,7631602,3944,27,219,2.9
2020-05-17,15-34,18795840,43670,147,1372,7.3
2020-05-17,35-59,28403806,72859,154,1798,6.3
2020-05-17,60-79,18318888,32957,59,710,3.9
2020-05-17,80+,6111655,19765,59,586,9.6
2020-05-18,00-04,3975333,1685,14,115,2.9
2020-05-18,00+,83237124,175221,316,4768,5.7
2020-05-18,05-14,7631602,3969,25,231,3
2020-05-18,15-34,18795840,43787,117,1386,7.4
2020-05-18,35-59,28403806,72969,110,1779,6.3
2020-05-18,60-79,18318888,32992,35,688,3.8
2020-05-18,80+,6111655,19779,14,568,9.3
2020-05-19,00-04,3975333,1708,23,125,3.1
2020-05-19,00+,83237124,175764,543,4624,5.6
2020-05-19,05-14,7631602,4001,32,230,3
2020-05-19,15-34,18795840,43974,187,1356,7.2
2020-05-19,35-59,28403806,73161,192,1714,6
2020-05-19,60-79,18318888,33056,64,660,3.6
2020-05-19,80+,6111655,19824,45,538,8.8
2020-05-20,00-04,3975333,1735,27,137,3.4
2020-05-20,00+,83237124,176494,730,4499,5.4
2020-05-20,05-14,7631602,4025,24,213,2.8
2020-05-20,15-34,18795840,44189,215,1338,7.1
2020-05-20,35-59,28403806,73432,271,1661,5.8
2020-05-20,60-79,18318888,33148,92,607,3.3
2020-05-20,80+,6111655,19925,101,542,8.9
2020-05-21,00-04,3975333,1761,26,135,3.4
2020-05-21,00+,83237124,177326,832,4418,5.3
2020-05-21,05-14,7631602,4074,49,230,3
2020-05-21,15-34,18795840,44440,251,1341,7.1
2020-05-21,35-59,28403806,73741,309,1618,5.7
2020-05-21,60-79,18318888,33277,129,605,3.3
2020-05-21,80+,6111655,19993,68,488,8
2020-05-22,00-04,3975333,1774,13,135,3.4
2020-05-22,00+,83237124,177745,419,4030,4.8
2020-05-22,05-14,7631602,4105,31,226,3
2020-05-22,15-34,18795840,44573,133,1275,6.8
2020-05-22,35-59,28403806,73888,147,1431,5
2020-05-22,60-79,18318888,33327,50,537,2.9
2020-05-22,80+,6111655,20038,45,425,7
2020-05-23,00-04,3975333,1794,20,139,3.5
2020-05-23,00+,83237124,178271,526,3828,4.6
2020-05-23,05-14,7631602,4132,27,215,2.8
2020-05-23,15-34,18795840,44740,167,1217,6.5
2020-05-23,35-59,28403806,74072,184,1367,4.8
2020-05-23,60-79,18318888,33400,73,502,2.7
2020-05-23,80+,6111655,20092,54,386,6.3
2020-05-24,00-04,3975333,1799,5,128,3.2
2020-05-24,00+,83237124,178608,337,3703,4.4
2020-05-24,05-14,7631602,4150,18,206,2.7
2020-05-24,15-34,18795840,44838,98,1168,6.2
2020-05-24,35-59,28403806,74186,114,1327,4.7
2020-05-24,60-79,18318888,33462,62,505,2.8
2020-05-24,80+,6111655,20132,40,367,6
2020-05-25,00-04,3975333,1807,8,122,3.1
2020-05-25,00+,83237124,178827,219,3606,4.3
2020-05-25,05-14,7631602,4156,6,187,2.5
2020-05-25,15-34,18795840,44915,77,1128,6
2020-05-25,35-59,28403806,74257,71,1288,4.5
2020-05-25,60-79,18318888,33491,29,499,2.7
2020-05-25,80+,6111655,20160,28,381,6.2
2020-05-26,00-04,3975333,1819,12,111,2.8
2020-05-26,00+,83237124,179238,411,3474,4.2
2020-05-26,05-14,7631602,4179,23,178,2.3
2020-05-26,15-34,18795840,45035,120,1061,5.6
2020-05-26,35-59,28403806,74405,148,1244,4.4
2020-05-26,60-79,18318888,33555,64,499,2.7
2020-05-26,80+,6111655,20204,44,380,6.2
2020-05-27,00-04,3975333,1832,13,97,2.4
2020-05-27,00+,83237124,179856,618,3362,4
2020-05-27,05-14,7631602,4225,46,200,2.6
2020-05-27,15-34,18795840,45217,182,1028,5.5
2020-05-27,35-59,28403806,74646,241,1214,4.3
2020-05-27,60-79,18318888,33648,93,500,2.7
2020-05-27,80+,6111655,20247,43,322,5.3
2020-05-28,00-04,3975333,1846,14,85,2.1
2020-05-28,00+,83237124,180510,654,3184,3.8
2020-05-28,05-14,7631602,4260,35,186,2.4
2020-05-28,15-34,18795840,45442,225,1002,5.3
2020-05-28,35-59,28403806,74881,235,1140,4
2020-05-28,60-79,18318888,33750,102,473,2.6
2020-05-28,80+,6111655,20290,43,297,4.9
2020-05-29,00-04,3975333,1858,12,84,2.1
2020-05-29,00+,83237124,181039,529,3294,4
2020-05-29,05-14,7631602,4294,34,189,2.5
2020-05-29,15-34,18795840,45610,168,1037,5.5
2020-05-29,35-59,28403806,75070,189,1182,4.2
2020-05-29,60-79,18318888,33818,68,491,2.7
2020-05-29,80+,6111655,20348,58,310,5.1
2020-05-30,00-04,3975333,1869,11,75,1.9
2020-05-30,00+,83237124,181484,445,3213,3.9
2020-05-30,05-14,7631602,4333,39,201,2.6
2020-05-30,15-34,18795840,45735,125,995,5.3
2020-05-30,35-59,28403806,75238,168,1166,4.1
2020-05-30,60-79,18318888,33870,52,470,2.6
2020-05-30,80+,6111655,20397,49,305,5
2020-05-31,00-04,3975333,1883,14,84,2.1
2020-05-31,00+,83237124,181858,374,3250,3.9
2020-05-31,05-14,7631602,4370,37,220,2.9
2020-05-31,15-34,18795840,45881,146,1043,5.5
2020-05-31,35-59,28403806,75360,122,1174,4.1
2020-05-31,60-79,18318888,33902,32,440,2.4
2020-05-31,80+,6111655,20420,23,288,4.7
2020-06-01,00-04,3975333,1894,11,87,2.2
2020-06-01,00+,83237124,182036,178,3209,3.9
2020-06-01,05-14,7631602,4387,17,231,3
2020-06-01,15-34,18795840,45947,66,1032,5.5
2020-06-01,35-59,28403806,75407,47,1150,4
2020-06-01,60-79,18318888,33928,26,437,2.4
2020-06-01,80+,6111655,20431,11,271,4.4
2020-06-02,00-04,3975333,1899,5,80,2
2020-06-02,00+,83237124,182172,136,2934,3.5
2020-06-02,05-14,7631602,4399,12,220,2.9
2020-06-02,15-34,18795840,45999,52,964,5.1
2020-06-02,35-59,28403806,75433,26,1028,3.6
2020-06-02,60-79,18318888,33953,25,398,2.2
2020-06-02,80+,6111655,20447,16,243,4
2020-06-03,00-04,3975333,1920,21,88,2.2
2020-06-03,00+,83237124,182479,307,2623,3.2
2020-06-03,05-14,7631602,4422,23,197,2.6
2020-06-03,15-34,18795840,46103,104,886,4.7
2020-06-03,35-59,28403806,75524,91,878,3.1
2020-06-03,60-79,18318888,33996,43,348,1.9
2020-06-03,80+,6111655,20472,25,225,3.7
2020-06-04,00-04,3975333,1934,14,88,2.2
2020-06-04,00+,83237124,182976,497,2466,3
2020-06-04,05-14,7631602,4456,34,196,2.6
2020-06-04,15-34,18795840,46284,181,842,4.5
2020-06-04,35-59,28403806,75713,189,832,2.9
2020-06-04,60-79,18318888,34045,49,295,1.6
2020-06-04,80+,6111655,20502,30,212,3.5
2020-06-05,00-04,3975333,1954,20,96,2.4
2020-06-05,00+,83237124,183504,528,2465,3
2020-06-05,05-14,7631602,4519,63,225,2.9
2020-06-05,15-34,18795840,46472,188,862,4.6
2020-06-05,35-59,28403806,75893,180,823,2.9
2020-06-05,60-79,18318888,34095,50,277,1.5
2020-06-05,80+,6111655,20529,27,181,3
2020-06-06,00-04,3975333,1973,19,104,2.6
2020-06-06,00+,83237124,183941,437,2457,3
2020-06-06,05-14,7631602,4553,34,220,2.9
2020-06-06,15-34,18795840,46618,146,883,4.7
2020-06-06,35-59,28403806,76046,153,808,2.8
2020-06-06,60-79,18318888,34145,50,275,1.5
2020-06-06,80+,6111655,20564,35,167,2.7
2020-06-07,00-04,3975333,1987,14,104,2.6
2020-06-07,00+,83237124,184226,285,2368,2.8
2020-06-07,05-14,7631602,4576,23,206,2.7
2020-06-07,15-34,18795840,46717,99,836,4.4
2020-06-07,35-59,28403806,76141,95,781,2.7
2020-06-07,60-79,18318888,34179,34,277,1.5
2020-06-07,80+,6111655,20584,20,164,2.7
2020-06-08,00-04,3975333,2001,14,107,2.7
2020-06-08,00+,83237124,184390,164,2354,2.8
2020-06-08,05-14,7631602,4591,15,204,2.7
2020-06-08,15-34,18795840,46763,46,816,4.3
2020-06-08,35-59,28403806,76194,53,787,2.8
2020-06-08,60-79,18318888,34200,21,272,1.5
2020-06-08,80+,6111655,20599,15,168,2.7
2020-06-09,00-04,3975333,2018,17,119,3
2020-06-09,00+,83237124,184686,296,2514,3
2020-06-09,05-14,7631602,4621,30,222,2.9
2020-06-09,15-34,18795840,46870,107,871,4.6
